entrezgene_id,symbol,pathway,GO_ID
25862,USP49,Chromatin Modification,GO:0016568
114803,MYSM1,Chromatin Modification,GO:0016568
171023,ASXL1,Chromatin Modification,GO:0016568
9223,BAP1,Chromatin Modification,GO:0016568
51366,UBR5,Chromatin Modification,GO:0016568
9320,TRIP12,Chromatin Modification,GO:0016568
55611,OTUB1,Chromatin Modification,GO:0016568
23198,PSME4,Chromatin Modification,GO:0016568
50511,SYCP3,Chromatin Modification,GO:0016568
255626,HIST1H2BA,Chromatin Modification,GO:0016568
6885,MAP3K7,Chromatin Modification,GO:0016568
6871,TADA2A,Chromatin Modification,GO:0016568
8464,SUPT3H,Chromatin Modification,GO:0016568
10474,TADA3,Chromatin Modification,GO:0016568
27097,TAF5L,Chromatin Modification,GO:0016568
9913,SUPT7L,Chromatin Modification,GO:0016568
23774,BRD1,Chromatin Modification,GO:0016568
6688,SPI1,Chromatin Modification,GO:0016568
1810,DR1,Chromatin Modification,GO:0016568
6881,TAF10,Chromatin Modification,GO:0016568
6883,TAF12,Chromatin Modification,GO:0016568
6880,TAF9,Chromatin Modification,GO:0016568
84289,ING5,Chromatin Modification,GO:0016568
2648,KAT2A,Chromatin Modification,GO:0016568
8850,KAT2B,Chromatin Modification,GO:0016568
117143,TADA1,Chromatin Modification,GO:0016568
112869,CCDC101,Chromatin Modification,GO:0016568
79595,SAP130,Chromatin Modification,GO:0016568
57325,CSRP2BP,Chromatin Modification,GO:0016568
56655,POLE4,Chromatin Modification,GO:0016568
54107,POLE3,Chromatin Modification,GO:0016568
51562,MBIP,Chromatin Modification,GO:0016568
27154,BRPF3,Chromatin Modification,GO:0016568
55689,YEATS2,Chromatin Modification,GO:0016568
10629,TAF6L,Chromatin Modification,GO:0016568
3275,PRMT2,Chromatin Modification,GO:0016568
56341,PRMT8,Chromatin Modification,GO:0016568
54496,PRMT7,Chromatin Modification,GO:0016568
200424,TET3,Chromatin Modification,GO:0016568
54790,TET2,Chromatin Modification,GO:0016568
63925,ZNF335,Chromatin Modification,GO:0016568
11339,OIP5,Chromatin Modification,GO:0016568
4869,NPM1,Chromatin Modification,GO:0016568
1058,CENPA,Chromatin Modification,GO:0016568
8359,HIST1H4A,Chromatin Modification,GO:0016568
5928,RBBP4,Chromatin Modification,GO:0016568
23421,ITGB3BP,Chromatin Modification,GO:0016568
5931,RBBP7,Chromatin Modification,GO:0016568
387103,CENPW,Chromatin Modification,GO:0016568
401541,CENPP,Chromatin Modification,GO:0016568
55320,MIS18BP1,Chromatin Modification,GO:0016568
79682,MLF1IP,Chromatin Modification,GO:0016568
55166,CENPQ,Chromatin Modification,GO:0016568
55355,HJURP,Chromatin Modification,GO:0016568
57082,CASC5,Chromatin Modification,GO:0016568
2491,CENPI,Chromatin Modification,GO:0016568
55839,CENPN,Chromatin Modification,GO:0016568
51773,RSF1,Chromatin Modification,GO:0016568
64105,CENPK,Chromatin Modification,GO:0016568
79172,CENPO,Chromatin Modification,GO:0016568
64946,CENPH,Chromatin Modification,GO:0016568
54069,MIS18A,Chromatin Modification,GO:0016568
3976,LIF,Chromatin Modification,GO:0016568
1025,CDK9,Chromatin Modification,GO:0016568
10498,CARM1,Chromatin Modification,GO:0016568
140690,CTCFL,Chromatin Modification,GO:0016568
10919,EHMT2,Chromatin Modification,GO:0016568
64324,NSD1,Chromatin Modification,GO:0016568
54904,WHSC1L1,Chromatin Modification,GO:0016568
6829,SUPT5H,Chromatin Modification,GO:0016568
23476,BRD4,Chromatin Modification,GO:0016568
51412,ACTL6B,Chromatin Modification,GO:0016568
4609,MYC,Chromatin Modification,GO:0016568
2099,ESR1,Chromatin Modification,GO:0016568
5925,RB1,Chromatin Modification,GO:0016568
7150,TOP1,Chromatin Modification,GO:0016568
6662,SOX9,Chromatin Modification,GO:0016568
6595,SMARCA2,Chromatin Modification,GO:0016568
6597,SMARCA4,Chromatin Modification,GO:0016568
3169,FOXA1,Chromatin Modification,GO:0016568
9759,HDAC4,Chromatin Modification,GO:0016568
373861,HILS1,Chromatin Modification,GO:0016568
6827,SUPT4H1,Chromatin Modification,GO:0016568
2186,BPTF,Chromatin Modification,GO:0016568
664,BNIP3,Chromatin Modification,GO:0016568
11335,CBX3,Chromatin Modification,GO:0016568
676,BRDT,Chromatin Modification,GO:0016568
6604,SMARCD3,Chromatin Modification,GO:0016568
10361,NPM2,Chromatin Modification,GO:0016568
55193,PBRM1,Chromatin Modification,GO:0016568
9557,CHD1L,Chromatin Modification,GO:0016568
6601,SMARCC2,Chromatin Modification,GO:0016568
84181,CHD6,Chromatin Modification,GO:0016568
3066,HDAC2,Chromatin Modification,GO:0016568
6599,SMARCC1,Chromatin Modification,GO:0016568
6603,SMARCD2,Chromatin Modification,GO:0016568
6605,SMARCE1,Chromatin Modification,GO:0016568
116447,TOP1MT,Chromatin Modification,GO:0016568
79723,SUV39H2,Chromatin Modification,GO:0016568
54108,CHRAC1,Chromatin Modification,GO:0016568
11177,BAZ1A,Chromatin Modification,GO:0016568
11176,BAZ2A,Chromatin Modification,GO:0016568
54617,INO80,Chromatin Modification,GO:0016568
9025,RNF8,Chromatin Modification,GO:0016568
4678,NASP,Chromatin Modification,GO:0016568
29072,SETD2,Chromatin Modification,GO:0016568
5579,PRKCB,Chromatin Modification,GO:0016568
5578,PRKCA,Chromatin Modification,GO:0016568
4504,MT3,Chromatin Modification,GO:0016568
3141,HLCS,Chromatin Modification,GO:0016568
6795,AURKC,Chromatin Modification,GO:0016568
4017,LOXL2,Chromatin Modification,GO:0016568
165918,RNF168,Chromatin Modification,GO:0016568
93649,MYOCD,Chromatin Modification,GO:0016568
201163,FLCN,Chromatin Modification,GO:0016568
23741,EID1,Chromatin Modification,GO:0016568
9079,LDB1,Chromatin Modification,GO:0016568
26147,PHF19,Chromatin Modification,GO:0016568
5599,MAPK8,Chromatin Modification,GO:0016568
7422,VEGFA,Chromatin Modification,GO:0016568
5587,PRKD1,Chromatin Modification,GO:0016568
25865,PRKD2,Chromatin Modification,GO:0016568
5978,REST,Chromatin Modification,GO:0016568
23186,RCOR1,Chromatin Modification,GO:0016568
9734,HDAC9,Chromatin Modification,GO:0016568
4221,MEN1,Chromatin Modification,GO:0016568
84444,DOT1L,Chromatin Modification,GO:0016568
116143,WDR92,Chromatin Modification,GO:0016568
387893,SETD8,Chromatin Modification,GO:0016568
9810,RNF40,Chromatin Modification,GO:0016568
7324,UBE2E1,Chromatin Modification,GO:0016568
56254,RNF20,Chromatin Modification,GO:0016568
79577,CDC73,Chromatin Modification,GO:0016568
54623,PAF1,Chromatin Modification,GO:0016568
123169,LEO1,Chromatin Modification,GO:0016568
5245,PHB,Chromatin Modification,GO:0016568
22933,SIRT2,Chromatin Modification,GO:0016568
138151,NACC2,Chromatin Modification,GO:0016568
64426,SUDS3,Chromatin Modification,GO:0016568
6299,SALL1,Chromatin Modification,GO:0016568
10013,HDAC6,Chromatin Modification,GO:0016568
5896,RAG1,Chromatin Modification,GO:0016568
151636,DTX3L,Chromatin Modification,GO:0016568
51322,WAC,Chromatin Modification,GO:0016568
5585,PKN1,Chromatin Modification,GO:0016568
6314,ATXN7,Chromatin Modification,GO:0016568
56970,ATXN7L3,Chromatin Modification,GO:0016568
56943,ENY2,Chromatin Modification,GO:0016568
29761,USP21,Chromatin Modification,GO:0016568
9960,USP3,Chromatin Modification,GO:0016568
2139,EYA2,Chromatin Modification,GO:0016568
2138,EYA1,Chromatin Modification,GO:0016568
2140,EYA3,Chromatin Modification,GO:0016568
339,APOBEC1,Chromatin Modification,GO:0016568
80312,TET1,Chromatin Modification,GO:0016568
57379,AICDA,Chromatin Modification,GO:0016568
7157,TP53,Chromatin Modification,GO:0016568
5371,PML,Chromatin Modification,GO:0016568
25836,NIPBL,Chromatin Modification,GO:0016568
201161,CENPV,Chromatin Modification,GO:0016568
339287,MSL1,Chromatin Modification,GO:0016568
10943,MSL3,Chromatin Modification,GO:0016568
55167,MSL2,Chromatin Modification,GO:0016568
6500,SKP1,Chromatin Modification,GO:0016568
23429,RYBP,Chromatin Modification,GO:0016568
84759,PCGF1,Chromatin Modification,GO:0016568
84193,SETD3,Chromatin Modification,GO:0016568
7319,UBE2A,Chromatin Modification,GO:0016568
7320,UBE2B,Chromatin Modification,GO:0016568
23304,UBR2,Chromatin Modification,GO:0016568
817,CAMK2D,Chromatin Modification,GO:0016568
23081,KDM4C,Chromatin Modification,GO:0016568
55818,KDM3A,Chromatin Modification,GO:0016568
2005,ELK4,Chromatin Modification,GO:0016568
51547,SIRT7,Chromatin Modification,GO:0016568
7161,TP73,DNA Damage Control,GO:0031570
7157,TP53,DNA Damage Control,GO:0031570
595,CCND1,DNA Damage Control,GO:0031570
1017,CDK2,DNA Damage Control,GO:0031570
8525,DGKZ,DNA Damage Control,GO:0031570
79791,FBXO31,DNA Damage Control,GO:0031570
55159,RFWD3,DNA Damage Control,GO:0031570
51065,RPS27L,DNA Damage Control,GO:0031570
8626,TP63,DNA Damage Control,GO:0031570
11200,CHEK2,DNA Damage Control,GO:0031570
9048,NBN,DNA Damage Control,GO:0031570
890,CCNA2,DNA Damage Control,GO:0031570
8091,HMGA2,DNA Damage Control,GO:0031570
4303,FOXO4,DNA Damage Control,GO:0031570
1112,FOXN3,DNA Damage Control,GO:0031570
1111,CHEK1,DNA Damage Control,GO:0031570
9575,CLOCK,DNA Damage Control,GO:0031570
6236,RAD1,DNA Damage Control,GO:0031570
3364,HUS1,DNA Damage Control,GO:0031570
261726,TIPRL,DNA Damage Control,GO:0031570
5884,RAD17,DNA Damage Control,GO:0031570
3014,H2AFX,DNA Damage Control,GO:0031570
1869,E2F1,DNA Damage Control,GO:0031570
29935,RPA4,DNA Damage Control,GO:0031570
390502,ATR,DNA Damage Control,GO:0031570
84126,ATRIP,DNA Damage Control,GO:0031570
80254,CEP63,DNA Damage Control,GO:0031570
57646,USP28,DNA Damage Control,GO:0031570
5883,RAD9A,DNA Damage Control,GO:0031570
25988,HINFP,DNA Damage Control,GO:0031570
83990,BRIP1,DNA Damage Control,GO:0031570
63967,CLSPN,DNA Damage Control,GO:0031570
26270,FBXO6,DNA Damage Control,GO:0031570
25896,INTS7,DNA Damage Control,GO:0031570
51776,MLTK,DNA Damage Control,GO:0031570
10116,FEM1B,DNA Damage Control,GO:0031570
23476,BRD4,DNA Damage Control,GO:0031570
8563,THOC5,DNA Damage Control,GO:0031570
7919,DDX39B,DNA Damage Control,GO:0031570
9984,THOC1,DNA Damage Control,GO:0031570
8318,CDC45,DNA Damage Control,GO:0031570
1763,DNA2,DNA Damage Control,GO:0031570
990,CDC6,DNA Damage Control,GO:0031570
54962,TIPIN,DNA Damage Control,GO:0031570
81620,CDT1,DNA Damage Control,GO:0031570
8883,NAE1,DNA Damage Control,GO:0031570
90381,TICRR,DNA Damage Control,GO:0031570
51322,WAC,DNA Damage Control,GO:0031570
2668,ATF2,DNA Damage Control,GO:0031570
4436,MSH2,DNA Damage Control,GO:0031570
9656,MDC1,DNA Damage Control,GO:0031570
79858,NEK11,DNA Damage Control,GO:0031570
472,ATM,DNA Damage Control,GO:0031570
122706,PSMB11,DNA Damage Control,GO:0031570
5717,PSMD11,DNA Damage Control,GO:0031570
5718,PSMD12,DNA Damage Control,GO:0031570
5715,PSMD9,DNA Damage Control,GO:0031570
10213,PSMD14,DNA Damage Control,GO:0031570
5688,PSMA7,DNA Damage Control,GO:0031570
5709,PSMD3,DNA Damage Control,GO:0031570
51499,TRIAP1,DNA Damage Control,GO:0031570
5716,PSMD10,DNA Damage Control,GO:0031570
7314,UBB,DNA Damage Control,GO:0031570
7316,UBC,DNA Damage Control,GO:0031570
4582,MUC1,DNA Damage Control,GO:0031570
5702,PSMC3,DNA Damage Control,GO:0031570
5689,PSMB1,DNA Damage Control,GO:0031570
5682,PSMA1,DNA Damage Control,GO:0031570
5683,PSMA2,DNA Damage Control,GO:0031570
5684,PSMA3,DNA Damage Control,GO:0031570
5685,PSMA4,DNA Damage Control,GO:0031570
5696,PSMB8,DNA Damage Control,GO:0031570
5698,PSMB9,DNA Damage Control,GO:0031570
5686,PSMA5,DNA Damage Control,GO:0031570
5692,PSMB4,DNA Damage Control,GO:0031570
5694,PSMB6,DNA Damage Control,GO:0031570
5693,PSMB5,DNA Damage Control,GO:0031570
5371,PML,DNA Damage Control,GO:0031570
5701,PSMC2,DNA Damage Control,GO:0031570
5063,CDKN1A,DNA Damage Control,GO:0031570
5699,PSMB10,DNA Damage Control,GO:0031570
835,CASP2,DNA Damage Control,GO:0031570
5704,PSMC4,DNA Damage Control,GO:0031570
1027,CDKN1B,DNA Damage Control,GO:0031570
5714,PSMD8,DNA Damage Control,GO:0031570
5691,PSMB3,DNA Damage Control,GO:0031570
5690,PSMB2,DNA Damage Control,GO:0031570
5713,PSMD7,DNA Damage Control,GO:0031570
5710,PSMD4,DNA Damage Control,GO:0031570
5687,PSMA6,DNA Damage Control,GO:0031570
10197,PSME3,DNA Damage Control,GO:0031570
5700,PSMC1,DNA Damage Control,GO:0031570
5705,PSMC5,DNA Damage Control,GO:0031570
5706,PSMC6,DNA Damage Control,GO:0031570
8738,CRADD,DNA Damage Control,GO:0031570
4193,MDM2,DNA Damage Control,GO:0031570
5720,PSME1,DNA Damage Control,GO:0031570
6659,SOX4,DNA Damage Control,GO:0031570
5708,PSMD2,DNA Damage Control,GO:0031570
5527,PPP2R5C,DNA Damage Control,GO:0031570
23198,PSME4,DNA Damage Control,GO:0031570
9861,PSMD6,DNA Damage Control,GO:0031570
5711,PSMD5,DNA Damage Control,GO:0031570
64326,RFWD2,DNA Damage Control,GO:0031570
143471,PSMA8,DNA Damage Control,GO:0031570
9491,PSMF1,DNA Damage Control,GO:0031570
5695,PSMB7,DNA Damage Control,GO:0031570
2765,GML,DNA Damage Control,GO:0031570
5707,PSMD1,DNA Damage Control,GO:0031570
57060,PCBP4,DNA Damage Control,GO:0031570
55544,RBM38,DNA Damage Control,GO:0031570
55367,PIDD,DNA Damage Control,GO:0031570
51512,GTSE1,DNA Damage Control,GO:0031570
5721,PSME2,DNA Damage Control,GO:0031570
5719,PSMD13,DNA Damage Control,GO:0031570
195828,CDC14B,DNA Damage Control,GO:0031570
672,BRCA1,DNA Damage Control,GO:0031570
79184,BRCC3,DNA Damage Control,GO:0031570
9261,MAPKAPK2,DNA Damage Control,GO:0031570
5347,PLK1,DNA Damage Control,GO:0031570
641,BLM,DNA Damage Control,GO:0031570
126520,PLK5,DNA Damage Control,GO:0031570
60561,RINT1,DNA Damage Control,GO:0031570
84142,FAM175A,DNA Damage Control,GO:0031570
57551,TAOK1,DNA Damage Control,GO:0031570
84446,BRSK1,DNA Damage Control,GO:0031570
51720,UIMC1,DNA Damage Control,GO:0031570
5932,RBBP8,DNA Damage Control,GO:0031570
51347,TAOK3,DNA Damage Control,GO:0031570
10783,NEK6,DNA Damage Control,GO:0031570
29086,BABAM1,DNA Damage Control,GO:0031570
9577,BRE,DNA Damage Control,GO:0031570
51514,DTL,DNA Damage Control,GO:0031570
9344,TAOK2,DNA Damage Control,GO:0031570
51343,FZR1,DNA Damage Control,GO:0031570
6469,SHH,HH,GO:0007224
54498,SMO,HH,GO:0007224
27148,STK36,HH,GO:0007224
2735,GLI1,HH,GO:0007224
2263,FGFR2,HH,GO:0007224
5015,OTX2,HH,GO:0007224
2619,GAS1,HH,GO:0007224
5727,PTCH1,HH,GO:0007224
7545,ZIC1,HH,GO:0007224
1387,CREBBP,HH,GO:0007224
80199,FUZ,HH,GO:0007224
27152,INTU,HH,GO:0007224
7289,TULP3,HH,GO:0007224
2737,GLI3,HH,GO:0007224
374654,KIF7,HH,GO:0007224
25989,ULK3,HH,GO:0007224
64399,HHIP,HH,GO:0007224
84662,GLIS2,HH,GO:0007224
55764,IFT122,HH,GO:0007224
51684,SUFU,HH,GO:0007224
8945,BTRC,HH,GO:0007224
8643,PTCH2,HH,GO:0007224
23432,GPR161,HH,GO:0007224
2121,EVC,HH,GO:0007224
3549,IHH,HH,GO:0007224
6422,SFRP1,HH,GO:0007224
85455,DISP2,HH,GO:0007224
2736,GLI2,HH,GO:0007224
652,BMP4,HH,GO:0007224
4294,MAP3K10,HH,GO:0007224
23157,2-Sep,HH,GO:0007224
6491,STIL,HH,GO:0007224
388585,HES5,HH,GO:0007224
146057,TTBK2,HH,GO:0007224
26123,TCTN3,HH,GO:0007224
132884,EVC2,HH,GO:0007224
200728,TMEM17,HH,GO:0007224
8445,DYRK2,HH,GO:0007224
84976,DISP1,HH,GO:0007224
79867,TCTN2,HH,GO:0007224
139411,PTCHD1,HH,GO:0007224
9786,KIAA0586,HH,GO:0007224
79583,TMEM231,HH,GO:0007224
57545,CC2D2A,HH,GO:0007224
57540,PTCHD2,HH,GO:0007224
27077,B9D1,HH,GO:0007224
6386,SDCBP,MAPK,GO:0000165
6366,CCL21,MAPK,GO:0000165
7476,WNT7A,MAPK,GO:0000165
8312,AXIN1,MAPK,GO:0000165
8324,FZD7,MAPK,GO:0000165
4616,GADD45B,MAPK,GO:0000165
10912,GADD45G,MAPK,GO:0000165
9965,FGF19,MAPK,GO:0000165
3265,HRAS,MAPK,GO:0000165
5345,SERPINF2,MAPK,GO:0000165
1647,GADD45A,MAPK,GO:0000165
939,CD27,MAPK,GO:0000165
1490,CTGF,MAPK,GO:0000165
1236,CCR7,MAPK,GO:0000165
2324,FLT4,MAPK,GO:0000165
4055,LTBR,MAPK,GO:0000165
2150,F2RL1,MAPK,GO:0000165
7477,WNT7B,MAPK,GO:0000165
114609,TIRAP,MAPK,GO:0000165
4294,MAP3K10,MAPK,GO:0000165
5871,MAP4K2,MAPK,GO:0000165
8737,RIPK1,MAPK,GO:0000165
2185,PTK2B,MAPK,GO:0000165
4296,MAP3K11,MAPK,GO:0000165
7164,TPD52L1,MAPK,GO:0000165
153090,DAB2IP,MAPK,GO:0000165
57551,TAOK1,MAPK,GO:0000165
50488,MINK1,MAPK,GO:0000165
142679,DUSP19,MAPK,GO:0000165
90441,ZNF622,MAPK,GO:0000165
6363,CCL19,MAPK,GO:0000165
9618,TRAF4,MAPK,GO:0000165
64170,CARD9,MAPK,GO:0000165
51347,TAOK3,MAPK,GO:0000165
28996,HIPK2,MAPK,GO:0000165
60401,EDA2R,MAPK,GO:0000165
64127,NOD2,MAPK,GO:0000165
23236,PLCB1,MAPK,GO:0000165
54106,TLR9,MAPK,GO:0000165
56940,DUSP22,MAPK,GO:0000165
51384,WNT16,MAPK,GO:0000165
9344,TAOK2,MAPK,GO:0000165
29108,PYCARD,MAPK,GO:0000165
22881,ANKRD6,MAPK,GO:0000165
5599,MAPK8,MAPK,GO:0000165
5602,MAPK10,MAPK,GO:0000165
26585,GREM1,MAPK,GO:0000165
2950,GSTP1,MAPK,GO:0000165
5595,MAPK3,MAPK,GO:0000165
5594,MAPK1,MAPK,GO:0000165
5605,MAP2K2,MAPK,GO:0000165
5604,MAP2K1,MAPK,GO:0000165
4077,NBR1,MAPK,GO:0000165
1432,MAPK14,MAPK,GO:0000165
10636,RGS14,MAPK,GO:0000165
3553,IL1B,MAPK,GO:0000165
348,APOE,MAPK,GO:0000165
2629,GBA,MAPK,GO:0000165
4067,LYN,MAPK,GO:0000165
7345,UCHL1,MAPK,GO:0000165
652,BMP4,MAPK,GO:0000165
6609,SMPD1,MAPK,GO:0000165
655,BMP7,MAPK,GO:0000165
4763,NF1,MAPK,GO:0000165
6012,RGS2,MAPK,GO:0000165
859,CAV3,MAPK,GO:0000165
5580,PRKCD,MAPK,GO:0000165
8692,HYAL2,MAPK,GO:0000165
5795,PTPRJ,MAPK,GO:0000165
11329,STK38,MAPK,GO:0000165
9370,ADIPOQ,MAPK,GO:0000165
1849,DUSP7,MAPK,GO:0000165
152559,PAQR3,MAPK,GO:0000165
51763,INPP5K,MAPK,GO:0000165
23624,CBLC,MAPK,GO:0000165
11213,IRAK3,MAPK,GO:0000165
11266,DUSP1,MAPK,GO:0000165
5518,PPP2R1A,MAPK,GO:0000165
5998,RGS3,MAPK,GO:0000165
5999,RGS4,MAPK,GO:0000165
1845,DUSP3,MAPK,GO:0000165
5515,PPP2CA,MAPK,GO:0000165
857,CAV1,MAPK,GO:0000165
1844,DUSP2,MAPK,GO:0000165
2873,GPS1,MAPK,GO:0000165
1846,DUSP4,MAPK,GO:0000165
1850,DUSP8,MAPK,GO:0000165
2874,GPS2,MAPK,GO:0000165
1847,DUSP5,MAPK,GO:0000165
1848,DUSP6,MAPK,GO:0000165
200734,SPRED2,MAPK,GO:0000165
161742,SPRED1,MAPK,GO:0000165
54900,LAX1,MAPK,GO:0000165
1852,DUSP9,MAPK,GO:0000165
80824,DUSP16,MAPK,GO:0000165
11221,DUSP10,MAPK,GO:0000165
5470,PPEF2,MAPK,GO:0000165
28951,TRIB2,MAPK,GO:0000165
57761,TRIB3,MAPK,GO:0000165
10221,TRIB1,MAPK,GO:0000165
51755,CDK12,MAPK,GO:0000165
2255,FGF10,MAPK,GO:0000165
1950,EGF,MAPK,GO:0000165
114548,AVP,MAPK,GO:0000165
3685,ITGAV,MAPK,GO:0000165
1512,CTSH,MAPK,GO:0000165
4504,MT3,MAPK,GO:0000165
5734,PTGER4,MAPK,GO:0000165
3357,HTR2B,MAPK,GO:0000165
6662,SOX9,MAPK,GO:0000165
8930,MED1,MAPK,GO:0000165
7124,TNF,MAPK,GO:0000165
84231,TRAF7,MAPK,GO:0000165
11184,MAP4K1,MAPK,GO:0000165
9175,MAP3K13,MAPK,GO:0000165
6885,MAP3K7,MAPK,GO:0000165
9064,MAP3K6,MAPK,GO:0000165
1956,EGFR,MAPK,GO:0000165
4893,NRAS,MAPK,GO:0000165
3845,KRAS,MAPK,GO:0000165
4803,NGF,MAPK,GO:0000165
5894,RAF1,MAPK,GO:0000165
4914,NTRK1,MAPK,GO:0000165
983,CDK1,MAPK,GO:0000165
673,BRAF,MAPK,GO:0000165
5335,PLCG1,MAPK,GO:0000165
5610,EIF2AK2,MAPK,GO:0000165
2149,F2R,MAPK,GO:0000165
7529,YWHAB,MAPK,GO:0000165
7046,TGFBR1,MAPK,GO:0000165
1398,CRK,MAPK,GO:0000165
1399,CRKL,MAPK,GO:0000165
5906,RAP1A,MAPK,GO:0000165
4214,MAP3K1,MAPK,GO:0000165
8754,ADAM9,MAPK,GO:0000165
2889,RAPGEF1,MAPK,GO:0000165
9607,CARTPT,MAPK,GO:0000165
120892,LRRK2,MAPK,GO:0000165
10818,FRS2,MAPK,GO:0000165
4217,MAP3K5,MAPK,GO:0000165
4215,MAP3K3,MAPK,GO:0000165
51776,MLTK,MAPK,GO:0000165
57498,KIDINS220,MAPK,GO:0000165
4216,MAP3K4,MAPK,GO:0000165
7175,TPR,MAPK,GO:0000165
3491,CYR61,MAPK,GO:0000165
2064,ERBB2,MAPK,GO:0000165
6098,ROS1,MAPK,GO:0000165
2263,FGFR2,MAPK,GO:0000165
1969,EPHA2,MAPK,GO:0000165
5777,PTPN6,MAPK,GO:0000165
6850,SYK,MAPK,GO:0000165
2047,EPHB1,MAPK,GO:0000165
2045,EPHA7,MAPK,GO:0000165
51074,APIP,MAPK,GO:0000165
10159,ATP6AP2,MAPK,GO:0000165
147040,REN,MAPK,GO:0000165
100133941,CD24,MAPK,GO:0000165
7444,VRK2,MAPK,GO:0000165
10193,RNF41,MAPK,GO:0000165
150,ADRA2A,MAPK,GO:0000165
151,ADRA2B,MAPK,GO:0000165
152,ADRA2C,MAPK,GO:0000165
4609,MYC,MAPK,GO:0000165
3476,IGBP1,MAPK,GO:0000165
4303,FOXO4,MAPK,GO:0000165
2305,FOXM1,MAPK,GO:0000165
2308,FOXO1,MAPK,GO:0000165
5609,MAP2K7,MAPK,GO:0000165
7474,WNT5A,MAPK,GO:0000165
4293,MAP3K9,MAPK,GO:0000165
5585,PKN1,MAPK,GO:0000165
84451,MLK4,MAPK,GO:0000165
79594,MUL1,MAPK,GO:0000165
79444,BIRC7,MAPK,GO:0000165
51495,PTPLAD1,MAPK,GO:0000165
29969,MDFIC,MAPK,GO:0000165
1616,DAXX,MAPK,GO:0000165
28988,DBNL,MAPK,GO:0000165
10746,MAP3K2,MAPK,GO:0000165
11183,MAP4K5,MAPK,GO:0000165
7099,TLR4,MAPK,GO:0000165
9270,ITGB1BP1,MAPK,GO:0000165
9368,SLC9A3R1,MAPK,GO:0000165
5771,PTPN2,MAPK,GO:0000165
23037,PIN1,MAPK,GO:0000165
10318,TNIP1,MAPK,GO:0000165
154043,CNKSR3,MAPK,GO:0000165
201163,FLCN,MAPK,GO:0000165
27330,RPS6KA6,MAPK,GO:0000165
65268,WNK2,MAPK,GO:0000165
8600,TNFSF11,MAPK,GO:0000165
8792,TNFRSF11A,MAPK,GO:0000165
9448,MAP4K4,MAPK,GO:0000165
3480,IGF1R,MAPK,GO:0000165
5911,RAP2A,MAPK,GO:0000165
23542,MAPK8IP2,MAPK,GO:0000165
85458,DIXDC1,MAPK,GO:0000165
10987,COPS5,MAPK,GO:0000165
23162,MAPK8IP3,MAPK,GO:0000165
9479,MAPK8IP1,MAPK,GO:0000165
3656,IRAK2,MAPK,GO:0000165
8767,RIPK2,MAPK,GO:0000165
9252,RPS6KA5,MAPK,GO:0000165
2353,FOS,MAPK,GO:0000165
3725,JUN,MAPK,GO:0000165
7314,UBB,MAPK,GO:0000165
7316,UBC,MAPK,GO:0000165
2668,ATF2,MAPK,GO:0000165
1385,CREB1,MAPK,GO:0000165
131096,ELK1,MAPK,GO:0000165
5601,MAPK9,MAPK,GO:0000165
6416,MAP2K4,MAPK,GO:0000165
5606,MAP2K3,MAPK,GO:0000165
9261,MAPKAPK2,MAPK,GO:0000165
3654,IRAK1,MAPK,GO:0000165
6197,RPS6KA3,MAPK,GO:0000165
5608,MAP2K6,MAPK,GO:0000165
4205,MEF2A,MAPK,GO:0000165
4208,MEF2C,MAPK,GO:0000165
5598,MAPK7,MAPK,GO:0000165
5528,PPP2R5D,MAPK,GO:0000165
6196,RPS6KA2,MAPK,GO:0000165
6195,RPS6KA1,MAPK,GO:0000165
10454,TAB1,MAPK,GO:0000165
5600,MAPK11,MAPK,GO:0000165
7867,MAPKAPK3,MAPK,GO:0000165
257397,TAB3,MAPK,GO:0000165
83605,CCM2,MAPK,GO:0000165
5936,RBM4,MAPK,GO:0000165
23118,TAB2,MAPK,GO:0000165
10392,NOD1,MAPK,GO:0000165
7189,TRAF6,MAPK,GO:0000165
8517,IKBKG,MAPK,GO:0000165
7161,TP73,MAPK,GO:0000165
27250,PDCD4,MAPK,GO:0000165
171392,ZNF675,MAPK,GO:0000165
64853,AIDA,MAPK,GO:0000165
10114,HIPK3,MAPK,GO:0000165
23043,TNIK,MAPK,GO:0000165
4221,MEN1,MAPK,GO:0000165
8841,HDAC3,MAPK,GO:0000165
2218,FKTN,MAPK,GO:0000165
9611,NCOR1,MAPK,GO:0000165
259,AMBP,MAPK,GO:0000165
2122,MECOM,MAPK,GO:0000165
10771,ZMYND11,MAPK,GO:0000165
6424,SFRP4,MAPK,GO:0000165
83737,ITCH,MAPK,GO:0000165
51339,DACT1,MAPK,GO:0000165
5603,MAPK13,MAPK,GO:0000165
8874,PAK3,MAPK,GO:0000165
7039,TGFA,MAPK,GO:0000165
7040,TGFB1,MAPK,GO:0000165
3630,INS,MAPK,GO:0000165
6348,CCL3,MAPK,GO:0000165
2260,FGFR1,MAPK,GO:0000165
6347,CCL2,MAPK,GO:0000165
6352,CCL5,MAPK,GO:0000165
7857,SCG2,MAPK,GO:0000165
6464,SHC1,MAPK,GO:0000165
5596,MAPK4,MAPK,GO:0000165
1234,CCR5,MAPK,GO:0000165
5458,POU4F2,MAPK,GO:0000165
3606,IL18,MAPK,GO:0000165
8315,BRAP,MAPK,GO:0000165
